id,userid,role,platform,action,createdate
36203,11829,merchant,weixin,login,2016/9/26 13:23
36294,11830,worker,weixin,login,2016/9/26 13:59
36728,11833,worker,weixin,login,2016/9/26 21:12
36409,11837,worker,weixin,login,2016/9/26 16:01
36474,11839,merchant,weixin,login,2016/9/26 17:00
36638,11840,worker,android,knockoff,2016/9/26 18:52
36509,11841,person,weixin,login,2016/9/26 17:17
37251,11843,merchant,weixin,login,2016/9/27 15:30
36643,11849,worker,android,knockoff,2016/9/26 19:01
36662,11851,worker,weixin,login,2016/9/26 19:32
36769,11852,worker,ios,knockoff,2016/9/26 22:27
36667,11852,worker,weixin,login,2016/9/26 19:45
36684,11853,person,weixin,login,2016/9/26 20:17
36703,11855,merchant,weixin,login,2016/9/26 20:37
36736,11857,worker,weixin,login,2016/9/26 21:21
36744,11859,merchant,weixin,login,2016/9/26 21:36
36742,11861,person,weixin,login,2016/9/26 21:34
36752,11863,worker,weixin,login,2016/9/26 22:01
36750,11864,worker,weixin,login,2016/9/26 21:59
36751,11865,person,weixin,login,2016/9/26 22:00
36771,11866,worker,android,knockoff,2016/9/26 22:29
39219,11866,worker,weixin,login,2016/9/29 14:35
36764,11867,worker,weixin,login,2016/9/26 22:18
36765,11868,worker,ios,knockoff,2016/9/26 22:22
36776,11868,person,weixin,login,2016/9/26 22:33
37070,11871,worker,weixin,login,2016/9/27 11:59
36835,11878,worker,weixin,login,2016/9/27 3:56
37247,11881,worker,ios,knockoff,2016/9/27 15:27
36831,11881,worker,weixin,login,2016/9/27 3:31
36806,11883,worker,android,knockoff,2016/9/26 23:57
47600,11883,worker,weixin,login,2016/10/11 20:23
36907,11886,worker,weixin,login,2016/9/27 9:02
36875,11888,person,weixin,login,2016/9/27 8:38
36876,11890,merchant,weixin,login,2016/9/27 8:42
37657,11891,worker,android,knockoff,2016/9/27 20:23
37641,11892,worker,android,knockoff,2016/9/27 20:13
36931,11892,worker,weixin,login,2016/9/27 9:22
41267,11893,worker,android,knockoff,2016/10/2 22:44
37030,11894,merchant,weixin,login,2016/9/27 11:24
37079,11896,person,weixin,login,2016/9/27 12:11
37119,11900,worker,weixin,login,2016/9/27 13:02
38232,11902,worker,ios,knockoff,2016/9/28 14:27
37186,11906,merchant,weixin,login,2016/9/27 14:20
37235,11909,worker,android,knockoff,2016/9/27 15:09
37257,11911,person,weixin,login,2016/9/27 15:36
37357,11915,merchant,weixin,login,2016/9/27 16:17
37404,11917,merchant,weixin,login,2016/9/27 16:46
47236,11918,merchant,weixin,login,2016/10/11 14:17
37560,11921,worker,weixin,login,2016/9/27 18:41
41817,11929,worker,ios,knockoff,2016/10/4 13:15
37765,11936,merchant,weixin,login,2016/9/27 22:27
37767,11938,worker,android,knockoff,2016/9/27 22:34
38921,11943,worker,android,startword,2016/9/29 10:23
37789,11943,merchant,weixin,login,2016/9/27 23:46
45330,11951,worker,ios,startword,2016/10/9 8:31
37849,11951,merchant,weixin,login,2016/9/28 9:03
37904,11952,worker,weixin,login,2016/9/28 9:59
37960,11955,worker,weixin,login,2016/9/28 10:49
38154,11966,merchant,weixin,login,2016/9/28 13:37
38674,11968,merchant,weixin,login,2016/9/28 21:27
38280,11969,merchant,weixin,login,2016/9/28 14:50
38307,11971,merchant,weixin,login,2016/9/28 15:20
38382,11977,worker,weixin,login,2016/9/28 16:25
38399,11978,worker,weixin,login,2016/9/28 16:37
38427,11980,merchant,weixin,login,2016/9/28 17:01
38430,11981,person,weixin,login,2016/9/28 17:06
38439,11982,merchant,weixin,login,2016/9/28 17:12
38449,11984,merchant,weixin,login,2016/9/28 17:20
38501,11987,worker,weixin,login,2016/9/28 17:58
38523,11988,worker,ios,knockoff,2016/9/28 18:15
38552,11989,worker,android,knockoff,2016/9/28 18:45
38598,11991,worker,weixin,login,2016/9/28 19:38
38634,11995,person,weixin,login,2016/9/28 20:30
38650,11997,worker,android,knockoff,2016/9/28 20:46
38644,11998,worker,android,knockoff,2016/9/28 20:41
39646,12005,worker,android,knockoff,2016/9/29 20:54
38715,12005,worker,weixin,login,2016/9/28 22:46
38810,12011,worker,ios,startword,2016/9/29 9:00
38836,12012,worker,weixin,login,2016/9/29 9:28
40407,12013,worker,android,knockoff,2016/9/30 22:35
38970,12016,person,weixin,login,2016/9/29 11:12
39037,12019,merchant,weixin,login,2016/9/29 11:51
39155,12022,merchant,weixin,login,2016/9/29 13:53
52457,12023,worker,android,knockoff,2016/10/17 21:13
39327,12030,worker,ios,knockoff,2016/9/29 15:53
39342,12031,person,weixin,login,2016/9/29 16:05
39357,12033,merchant,weixin,login,2016/9/29 16:28
50413,12034,worker,weixin,login,2016/10/15 6:55
39476,12035,worker,weixin,login,2016/9/29 17:22
39626,12044,merchant,weixin,login,2016/9/29 20:11
40880,12046,merchant,weixin,login,2016/10/2 10:27
39643,12050,merchant,weixin,login,2016/9/29 20:51
39755,12053,worker,weixin,login,2016/9/30 9:12
39764,12057,merchant,weixin,login,2016/9/30 9:32
45621,12061,worker,android,knockoff,2016/10/9 13:25
39964,12063,person,weixin,login,2016/9/30 12:57
40088,12067,person,weixin,login,2016/9/30 15:36
40140,12069,merchant,weixin,login,2016/9/30 16:50
40154,12071,worker,ios,knockoff,2016/9/30 17:16
40207,12074,worker,weixin,login,2016/9/30 17:57
40328,12085,worker,weixin,login,2016/9/30 20:00
40508,12097,worker,weixin,login,2016/10/1 9:48
41117,12098,worker,ios,knockoff,2016/10/2 16:57
40532,12100,worker,weixin,login,2016/10/1 10:49
40537,12101,worker,android,knockoff,2016/10/1 10:58
40538,12102,merchant,weixin,login,2016/10/1 11:02
44670,12104,worker,android,knockoff,2016/10/8 12:20
49886,12104,worker,weixin,login,2016/10/14 13:53
40703,12110,worker,android,knockoff,2016/10/1 16:36
40660,12111,person,weixin,login,2016/10/1 15:30
40855,12117,worker,weixin,login,2016/10/2 9:37
41045,12128,merchant,weixin,login,2016/10/2 15:30
49091,12131,worker,ios,knockoff,2016/10/13 14:29
41180,12132,worker,ios,knockoff,2016/10/2 18:32
41408,12140,worker,weixin,login,2016/10/3 13:15
45454,12143,worker,android,knockoff,2016/10/9 10:15
41367,12145,worker,weixin,login,2016/10/3 11:15
41439,12164,worker,weixin,login,2016/10/3 14:38
41478,12165,worker,weixin,login,2016/10/3 15:35
41493,12166,worker,android,knockoff,2016/10/3 15:58
41515,12167,person,weixin,login,2016/10/3 16:42
45286,12169,worker,ios,knockoff,2016/10/8 23:47
41528,12170,merchant,weixin,login,2016/10/3 17:17
47494,12172,worker,weixin,login,2016/10/11 18:29
41608,12174,person,weixin,login,2016/10/3 19:24
43437,12178,worker,weixin,login,2016/10/6 17:41
41652,12179,worker,weixin,login,2016/10/3 22:03
41657,12180,worker,android,knockoff,2016/10/3 22:20
41670,12185,worker,weixin,login,2016/10/3 23:21
44301,12186,worker,android,knockoff,2016/10/7 19:33
41805,12190,worker,ios,knockoff,2016/10/4 13:05
47729,12192,worker,weixin,login,2016/10/12 7:42
42012,12208,worker,weixin,login,2016/10/4 19:49
42074,12210,worker,weixin,login,2016/10/5 6:51
42034,12211,worker,weixin,login,2016/10/4 21:03
49839,12212,worker,android,knockoff,2016/10/14 13:12
49483,12212,worker,weixin,login,2016/10/13 21:36
42060,12214,worker,ios,knockoff,2016/10/4 23:19
45248,12221,worker,weixin,login,2016/10/8 22:09
42173,12223,worker,ios,knockoff,2016/10/5 9:29
42225,12224,worker,android,knockoff,2016/10/5 10:51
42241,12226,worker,weixin,login,2016/10/5 11:15
42303,12232,worker,weixin,login,2016/10/5 13:21
42546,12234,worker,android,knockoff,2016/10/5 18:41
42360,12237,person,weixin,login,2016/10/5 14:50
42394,12242,person,weixin,login,2016/10/5 15:27
42447,12248,person,weixin,login,2016/10/5 17:28
42490,12249,worker,android,knockoff,2016/10/5 17:42
42494,12251,worker,ios,knockoff,2016/10/5 17:45
42590,12254,worker,weixin,login,2016/10/5 20:24
42601,12257,worker,ios,knockoff,2016/10/5 20:59
42633,12259,worker,ios,knockoff,2016/10/5 21:51
42743,12260,worker,ios,knockoff,2016/10/6 9:42
42756,12269,worker,android,knockoff,2016/10/6 9:51
42957,12270,worker,ios,knockoff,2016/10/6 11:57
42905,12274,person,weixin,login,2016/10/6 11:38
43070,12277,worker,weixin,login,2016/10/6 13:03
43108,12279,worker,ios,startword,2016/10/6 13:42
44678,12281,worker,android,knockoff,2016/10/8 12:29
43148,12281,person,weixin,login,2016/10/6 14:13
43279,12283,worker,android,knockoff,2016/10/6 15:11
46051,12283,worker,weixin,login,2016/10/9 22:15
48435,12287,worker,weixin,login,2016/10/12 19:10
44822,12294,worker,weixin,login,2016/10/8 14:34
43641,12297,worker,weixin,login,2016/10/6 22:21
43662,12303,person,weixin,login,2016/10/6 23:15
49508,12307,worker,weixin,login,2016/10/13 22:28
43970,12308,merchant,weixin,login,2016/10/7 13:06
44873,12338,worker,ios,knockoff,2016/10/8 15:51
44195,12338,worker,weixin,login,2016/10/7 16:58
44208,12344,merchant,weixin,login,2016/10/7 17:10
44243,12347,worker,android,knockoff,2016/10/7 17:54
44296,12356,worker,android,knockoff,2016/10/7 19:29
44336,12365,worker,weixin,login,2016/10/7 20:51
44340,12367,person,weixin,login,2016/10/7 20:58
44349,12368,worker,android,knockoff,2016/10/7 21:09
44458,12380,person,weixin,login,2016/10/8 8:40
45970,12385,worker,ios,startword,2016/10/9 19:41
44658,12391,merchant,weixin,login,2016/10/8 12:08
52535,12402,worker,android,knockoff,2016/10/17 23:57
44840,12403,merchant,weixin,login,2016/10/8 14:53
44888,12406,worker,weixin,login,2016/10/8 16:06
44903,12409,worker,weixin,login,2016/10/8 16:39
44957,12410,worker,weixin,login,2016/10/8 17:31
44943,12413,merchant,weixin,login,2016/10/8 17:28
48677,12415,worker,weixin,login,2016/10/12 22:20
45071,12417,worker,android,knockoff,2016/10/8 19:01
48853,12421,worker,android,knockoff,2016/10/13 10:01
47702,12421,merchant,weixin,login,2016/10/11 23:42
45146,12424,worker,android,knockoff,2016/10/8 20:09
45189,12426,worker,android,knockoff,2016/10/8 20:40
45303,12428,worker,android,knockoff,2016/10/9 5:55
45275,12428,worker,weixin,login,2016/10/8 23:14
45229,12432,merchant,weixin,login,2016/10/8 21:31
45250,12435,worker,ios,knockoff,2016/10/8 22:12
51963,12446,worker,weixin,login,2016/10/17 11:56
49046,12453,worker,android,knockoff,2016/10/13 13:36
45547,12463,person,weixin,login,2016/10/9 11:35
45601,12468,person,weixin,login,2016/10/9 12:45
49517,12473,worker,android,knockoff,2016/10/13 22:43
45681,12474,merchant,weixin,login,2016/10/9 14:28
45742,12478,worker,weixin,login,2016/10/9 15:29
45819,12482,merchant,weixin,login,2016/10/9 17:03
45844,12485,person,weixin,login,2016/10/9 17:28
47750,12487,worker,android,knockoff,2016/10/12 8:43
45947,12490,worker,ios,knockoff,2016/10/9 19:20
47444,12491,worker,android,knockoff,2016/10/11 17:38
45945,12491,worker,weixin,login,2016/10/9 19:18
45959,12492,merchant,weixin,login,2016/10/9 19:31
45998,12495,person,weixin,login,2016/10/9 20:43
46002,12497,worker,weixin,login,2016/10/9 20:56
47633,12502,worker,android,knockoff,2016/10/11 20:57
46044,12503,worker,weixin,login,2016/10/9 21:53
48470,12508,worker,weixin,login,2016/10/12 19:23
46152,12510,worker,android,knockoff,2016/10/10 9:10
46158,12514,merchant,weixin,login,2016/10/10 9:32
46223,12516,worker,weixin,login,2016/10/10 10:36
46359,12517,merchant,weixin,login,2016/10/10 12:44
47509,12524,worker,android,knockoff,2016/10/11 18:50
46503,12527,merchant,weixin,login,2016/10/10 15:05
46540,12528,merchant,weixin,login,2016/10/10 15:34
46678,12537,worker,ios,knockoff,2016/10/10 17:29
46909,12538,worker,weixin,login,2016/10/11 0:58
46697,12540,worker,android,knockoff,2016/10/10 17:40
46704,12543,merchant,weixin,login,2016/10/10 17:53
46771,12555,person,weixin,login,2016/10/10 19:44
46776,12559,merchant,weixin,login,2016/10/10 19:51
47528,12560,worker,android,knockoff,2016/10/11 19:16
47531,12560,worker,weixin,login,2016/10/11 19:18
46844,12561,worker,android,knockoff,2016/10/10 21:06
46880,12572,worker,weixin,login,2016/10/10 22:03
46888,12573,worker,weixin,login,2016/10/10 22:29
47029,12585,merchant,weixin,login,2016/10/11 10:46
47128,12587,merchant,weixin,login,2016/10/11 12:17
47081,12589,merchant,weixin,login,2016/10/11 11:37
47108,12590,merchant,weixin,login,2016/10/11 12:03
47129,12591,worker,ios,knockoff,2016/10/11 12:17
47207,12592,merchant,weixin,login,2016/10/11 13:35
47286,12596,worker,android,knockoff,2016/10/11 15:13
47318,12598,merchant,weixin,login,2016/10/11 15:34
47322,12599,worker,weixin,login,2016/10/11 15:37
47324,12600,merchant,weixin,login,2016/10/11 15:38
47434,12602,merchant,weixin,login,2016/10/11 17:28
48681,12603,worker,weixin,login,2016/10/12 22:25
47486,12604,worker,weixin,login,2016/10/11 18:22
52856,12605,worker,weixin,login,2016/10/18 12:30
47499,12606,person,weixin,login,2016/10/11 18:37
47584,12611,worker,android,knockoff,2016/10/11 20:05
47576,12612,worker,weixin,login,2016/10/11 19:56
47603,12614,worker,android,knockoff,2016/10/11 20:24
47756,12622,worker,weixin,login,2016/10/12 8:59
47653,12623,worker,weixin,login,2016/10/11 21:18
47700,12636,merchant,weixin,login,2016/10/11 23:34
47855,12643,worker,ios,knockoff,2016/10/12 10:53
48811,12645,worker,ios,startword,2016/10/13 9:21
48001,12650,worker,weixin,login,2016/10/12 13:44
48010,12652,merchant,weixin,login,2016/10/12 13:54
48028,12653,worker,weixin,login,2016/10/12 14:11
48027,12655,merchant,weixin,login,2016/10/12 14:11
48037,12656,merchant,weixin,login,2016/10/12 14:24
48071,12657,merchant,weixin,login,2016/10/12 14:33
48137,12659,worker,weixin,login,2016/10/12 15:07
48136,12660,person,weixin,login,2016/10/12 15:06
48138,12661,person,weixin,login,2016/10/12 15:08
49457,12662,worker,weixin,login,2016/10/13 20:50
48174,12665,worker,weixin,login,2016/10/12 15:30
48302,12668,merchant,weixin,login,2016/10/12 17:49
52312,12670,worker,android,knockoff,2016/10/17 17:45
48325,12671,merchant,weixin,login,2016/10/12 18:18
48374,12673,worker,weixin,login,2016/10/12 18:46
48760,12676,worker,android,knockoff,2016/10/13 7:30
52905,12677,worker,android,knockoff,2016/10/18 13:18
48483,12677,worker,weixin,login,2016/10/12 19:28
48518,12678,worker,weixin,login,2016/10/12 19:52
48544,12679,worker,weixin,login,2016/10/12 20:00
48560,12680,worker,weixin,login,2016/10/12 20:12
49985,12681,worker,android,knockoff,2016/10/14 15:19
48618,12681,worker,weixin,login,2016/10/12 20:56
48684,12689,person,weixin,login,2016/10/12 22:35
50414,12696,worker,weixin,login,2016/10/15 7:16
48743,12707,worker,ios,knockoff,2016/10/13 6:02
49826,12710,worker,android,knockoff,2016/10/14 13:05
48771,12711,worker,android,knockoff,2016/10/13 8:06
48785,12713,worker,weixin,login,2016/10/13 8:58
51787,12715,worker,android,knockoff,2016/10/17 8:32
48858,12718,worker,weixin,login,2016/10/13 10:05
49054,12734,worker,weixin,login,2016/10/13 13:45
49074,12737,person,weixin,login,2016/10/13 14:13
49109,12740,merchant,weixin,login,2016/10/13 14:53
49141,12741,merchant,weixin,login,2016/10/13 15:09
49157,12742,merchant,weixin,login,2016/10/13 15:14
49192,12744,merchant,weixin,login,2016/10/13 15:49
49197,12745,merchant,weixin,login,2016/10/13 15:54
49198,12746,merchant,weixin,login,2016/10/13 15:55
49203,12747,merchant,weixin,login,2016/10/13 16:00
49213,12748,merchant,weixin,login,2016/10/13 16:07
49218,12749,merchant,weixin,login,2016/10/13 16:09
49221,12750,merchant,weixin,login,2016/10/13 16:13
49876,12751,worker,ios,knockoff,2016/10/14 13:47
49225,12752,merchant,weixin,login,2016/10/13 16:17
49227,12753,merchant,weixin,login,2016/10/13 16:22
49234,12755,merchant,weixin,login,2016/10/13 16:29
49239,12756,merchant,weixin,login,2016/10/13 16:31
49243,12757,merchant,weixin,login,2016/10/13 16:39
49268,12759,merchant,weixin,login,2016/10/13 17:07
49287,12760,merchant,weixin,login,2016/10/13 17:35
49334,12763,person,weixin,login,2016/10/13 18:01
49355,12765,merchant,weixin,login,2016/10/13 18:32
49363,12767,worker,weixin,login,2016/10/13 18:54
49443,12773,worker,ios,knockoff,2016/10/13 20:27
49853,12773,worker,weixin,login,2016/10/14 13:24
49463,12775,merchant,weixin,login,2016/10/13 21:02
49498,12776,worker,weixin,login,2016/10/13 22:05
49542,12784,worker,weixin,login,2016/10/13 23:58
49659,12797,person,weixin,login,2016/10/14 10:27
49729,12800,merchant,weixin,login,2016/10/14 11:44
49753,12802,merchant,weixin,login,2016/10/14 12:13
49880,12803,worker,android,knockoff,2016/10/14 13:50
49982,12804,worker,weixin,login,2016/10/14 15:17
49845,12805,worker,weixin,login,2016/10/14 13:19
49873,12806,worker,android,knockoff,2016/10/14 13:46
49848,12806,worker,weixin,login,2016/10/14 13:21
49909,12809,merchant,weixin,login,2016/10/14 14:17
49928,12810,person,weixin,login,2016/10/14 14:30
49996,12816,worker,weixin,login,2016/10/14 15:24
50065,12822,merchant,weixin,login,2016/10/14 16:17
50067,12823,merchant,weixin,login,2016/10/14 16:19
50097,12825,merchant,weixin,login,2016/10/14 17:08
50100,12826,merchant,weixin,login,2016/10/14 17:13
51677,12841,worker,weixin,login,2016/10/16 19:04
50364,12842,worker,weixin,login,2016/10/14 21:34
50801,12845,merchant,weixin,login,2016/10/15 15:56
50398,12850,worker,weixin,login,2016/10/14 23:55
50433,12855,merchant,weixin,login,2016/10/15 8:21
50496,12859,merchant,weixin,login,2016/10/15 10:38
50501,12860,merchant,weixin,login,2016/10/15 10:45
50519,12863,merchant,weixin,login,2016/10/15 11:09
50540,12865,merchant,weixin,login,2016/10/15 11:21
50585,12866,person,weixin,login,2016/10/15 11:44
50611,12867,merchant,weixin,login,2016/10/15 12:05
50641,12868,merchant,weixin,login,2016/10/15 12:29
52140,12871,worker,android,knockoff,2016/10/17 15:06
50685,12873,worker,weixin,login,2016/10/15 13:34
50696,12875,merchant,weixin,login,2016/10/15 13:49
50706,12877,person,weixin,login,2016/10/15 14:14
50737,12878,worker,weixin,login,2016/10/15 14:49
50752,12881,merchant,weixin,login,2016/10/15 15:09
50768,12882,merchant,weixin,login,2016/10/15 15:21
50805,12883,worker,android,knockoff,2016/10/15 15:58
50793,12886,merchant,weixin,login,2016/10/15 15:43
50800,12887,merchant,weixin,login,2016/10/15 15:55
50804,12888,merchant,weixin,login,2016/10/15 15:58
50819,12890,merchant,weixin,login,2016/10/15 16:08
50888,12892,merchant,weixin,login,2016/10/15 17:15
51054,12907,merchant,weixin,login,2016/10/15 21:36
51064,12910,worker,weixin,login,2016/10/15 21:59
51791,12912,worker,android,knockoff,2016/10/17 8:51
51674,12914,worker,weixin,login,2016/10/16 18:59
51123,12918,merchant,weixin,login,2016/10/16 8:33
51237,12923,worker,weixin,login,2016/10/16 10:52
51470,12931,merchant,weixin,login,2016/10/16 14:40
52429,12932,person,weixin,login,2016/10/17 20:01
51719,12950,worker,weixin,login,2016/10/16 20:45
51744,12952,person,weixin,login,2016/10/16 21:45
51757,12954,worker,ios,knockoff,2016/10/16 22:40
51769,12957,worker,weixin,login,2016/10/17 1:06
51832,12965,person,weixin,login,2016/10/17 10:02
51844,12966,worker,android,knockoff,2016/10/17 10:13
51864,12969,worker,weixin,login,2016/10/17 10:42
51880,12970,merchant,weixin,login,2016/10/17 10:57
51962,12974,merchant,weixin,login,2016/10/17 11:55
52008,12976,worker,android,knockoff,2016/10/17 12:58
52145,12977,merchant,weixin,login,2016/10/17 15:09
52185,12980,merchant,weixin,login,2016/10/17 15:42
52292,12982,merchant,weixin,login,2016/10/17 17:32
52305,12983,person,weixin,login,2016/10/17 17:40
52348,12985,worker,ios,knockoff,2016/10/17 18:28
52367,12986,merchant,weixin,login,2016/10/17 18:41
52476,12993,merchant,weixin,login,2016/10/17 22:00
52543,13000,worker,android,knockoff,2016/10/18 0:39
52586,13001,worker,weixin,login,2016/10/18 8:32
52795,13011,person,weixin,login,2016/10/18 11:38
52981,13016,merchant,weixin,login,2016/10/18 14:33
